# Chargino_width_GeV,Chargino_mass_GeV,Atimesepsilon_n_textlay__4,1_sd_,1_sd__1
2.81896e-16,8.00000e+02,6.78260e-03,5.59240e-04,-5.59240e-04
2.46655e-16,8.00000e+02,6.44240e-03,5.28720e-04,-5.28720e-04
2.19247e-16,8.00000e+02,6.11630e-03,5.00920e-04,-5.00920e-04
1.97326e-16,8.00000e+02,5.81040e-03,4.75700e-04,-4.75700e-04
9.86614e-17,8.00000e+02,3.64520e-03,7.71330e-04,-7.71330e-04
6.57740e-17,8.00000e+02,2.68050e-03,5.64850e-04,-5.64850e-04
4.93292e-17,8.00000e+02,2.11530e-03,4.45400e-04,-4.45400e-04
3.94652e-17,8.00000e+02,1.74570e-03,3.67590e-04,-3.67590e-04
3.28870e-17,8.00000e+02,1.48560e-03,3.12910e-04,-3.12910e-04
2.81896e-17,8.00000e+02,1.29280e-03,2.72380e-04,-2.72380e-04
2.46655e-17,8.00000e+02,1.14420e-03,2.41130e-04,-2.41130e-04
2.19247e-17,8.00000e+02,1.02620e-03,2.16320e-04,-2.16320e-04
1.97326e-17,8.00000e+02,9.30210e-04,1.96130e-04,-1.96130e-04
9.86614e-18,8.00000e+02,6.05930e-04,1.51660e-04,-1.51660e-04
6.57740e-18,8.00000e+02,4.10640e-04,1.02780e-04,-1.02780e-04
4.93292e-18,8.00000e+02,3.10640e-04,7.77850e-05,-7.77850e-05
3.94652e-18,8.00000e+02,2.49830e-04,6.25860e-05,-6.25860e-05
3.28870e-18,8.00000e+02,2.08940e-04,5.23620e-05,-5.23620e-05
2.81896e-18,8.00000e+02,1.79550e-04,4.50120e-05,-4.50120e-05
2.46655e-18,8.00000e+02,1.57420e-04,3.94730e-05,-3.94730e-05
2.19247e-18,8.00000e+02,1.40140e-04,3.51480e-05,-3.51480e-05
1.97326e-18,8.00000e+02,1.26280e-04,3.16780e-05,-3.16780e-05
9.86614e-14,9.00000e+02,3.03710e-23,2.98440e-23,-2.98440e-23
6.57740e-14,9.00000e+02,1.20390e-16,1.12710e-16,-1.12710e-16
4.93292e-14,9.00000e+02,2.29470e-13,2.02410e-13,-2.02410e-13
3.94652e-14,9.00000e+02,2.09250e-11,1.73860e-11,-1.73860e-11
3.28870e-14,9.00000e+02,4.20950e-10,3.29720e-10,-3.29720e-10
2.81896e-14,9.00000e+02,3.59160e-09,2.65040e-09,-2.65040e-09
2.46655e-14,9.00000e+02,1.80060e-08,1.24950e-08,-1.24950e-08
2.19247e-14,9.00000e+02,6.35280e-08,4.13450e-08,-4.13450e-08
1.97326e-14,9.00000e+02,1.75640e-07,1.06930e-07,-1.06930e-07
9.86614e-15,9.00000e+02,2.25570e-05,7.09820e-06,-7.09820e-06
6.57740e-15,9.00000e+02,1.44310e-04,2.99570e-05,-2.99570e-05
4.93292e-15,9.00000e+02,3.97640e-04,6.54000e-05,-6.54000e-05
3.94652e-15,9.00000e+02,7.58820e-04,1.08210e-04,-1.08210e-04
3.28870e-15,9.00000e+02,1.18940e-03,1.54980e-04,-1.54980e-04
2.81896e-15,9.00000e+02,1.65460e-03,2.03940e-04,-2.03940e-04
2.46655e-15,9.00000e+02,2.12920e-03,2.54120e-04,-2.54120e-04
2.19247e-15,9.00000e+02,2.59660e-03,3.04980e-04,-3.04980e-04
1.97326e-15,9.00000e+02,3.04720e-03,3.56520e-04,-3.56520e-04
9.86614e-16,9.00000e+02,6.00680e-03,6.31040e-04,-6.31040e-04
6.57740e-16,9.00000e+02,6.97570e-03,6.61360e-04,-6.61360e-04
4.93292e-16,9.00000e+02,7.14030e-03,6.44770e-04,-6.44770e-04
3.94652e-16,9.00000e+02,6.98990e-03,6.14740e-04,-6.14740e-04
3.28870e-16,9.00000e+02,6.71920e-03,5.82080e-04,-5.82080e-04
2.81896e-16,9.00000e+02,6.40940e-03,5.50540e-04,-5.50540e-04
2.46655e-16,9.00000e+02,6.09580e-03,5.21330e-04,-5.21330e-04
2.19247e-16,9.00000e+02,5.79360e-03,4.94700e-04,-4.94700e-04
1.97326e-16,9.00000e+02,5.50910e-03,4.70540e-04,-4.70540e-04
9.86614e-17,9.00000e+02,2.37880e-03,6.34520e-04,-6.34520e-04
6.57740e-17,9.00000e+02,1.76540e-03,4.65040e-04,-4.65040e-04
4.93292e-17,9.00000e+02,1.40230e-03,3.67490e-04,-3.67490e-04
3.94652e-17,9.00000e+02,1.16280e-03,3.04000e-04,-3.04000e-04
3.28870e-17,9.00000e+02,9.93020e-04,2.59330e-04,-2.59330e-04
2.81896e-17,9.00000e+02,8.66490e-04,2.26150e-04,-2.26150e-04
2.46655e-17,9.00000e+02,7.68540e-04,2.00530e-04,-2.00530e-04
2.19247e-17,9.00000e+02,6.90470e-04,1.80140e-04,-1.80140e-04
1.97326e-17,9.00000e+02,6.26800e-04,1.63520e-04,-1.63520e-04
9.86614e-18,9.00000e+02,3.46360e-04,1.17960e-04,-1.17960e-04
6.57740e-18,9.00000e+02,2.32490e-04,7.91420e-05,-7.91420e-05
4.93292e-18,9.00000e+02,1.74960e-04,5.95460e-05,-5.95460e-05
3.94652e-18,9.00000e+02,1.40250e-04,4.77290e-05,-4.77290e-05
3.28870e-18,9.00000e+02,1.17040e-04,3.98250e-05,-3.98250e-05
2.81896e-18,9.00000e+02,1.00420e-04,3.41670e-05,-3.41670e-05
2.46655e-18,9.00000e+02,8.79290e-05,2.99170e-05,-2.99170e-05
2.19247e-18,9.00000e+02,7.82040e-05,2.66070e-05,-2.66070e-05
1.97326e-18,9.00000e+02,7.04150e-05,2.39560e-05,-2.39560e-05
9.86614e-14,1.00000e+03,4.37530e-26,4.29770e-26,-4.29770e-26
6.57740e-14,1.00000e+03,1.60380e-18,1.50600e-18,-1.50600e-18
4.93292e-14,1.00000e+03,9.26240e-15,8.22720e-15,-8.22720e-15
3.94652e-14,1.00000e+03,1.64280e-12,1.37480e-12,-1.37480e-12
3.28870e-14,1.00000e+03,5.16390e-11,4.05570e-11,-4.05570e-11
2.81896e-14,1.00000e+03,6.08250e-10,4.46490e-10,-4.46490e-10
2.46655e-14,1.00000e+03,3.89560e-09,2.66370e-09,-2.66370e-09
2.19247e-14,1.00000e+03,1.66560e-08,1.05890e-08,-1.05890e-08
1.97326e-14,1.00000e+03,5.37210e-08,3.17440e-08,-3.17440e-08
9.86614e-15,1.00000e+03,1.30780e-05,4.22880e-06,-4.22880e-06
6.57740e-15,1.00000e+03,1.01670e-04,2.22270e-05,-2.22270e-05
4.93292e-15,1.00000e+03,3.17030e-04,5.32560e-05,-5.32560e-05
3.94652e-15,1.00000e+03,6.59670e-04,9.38150e-05,-9.38150e-05
3.28870e-15,1.00000e+03,1.09760e-03,1.41290e-04,-1.41290e-04
2.81896e-15,1.00000e+03,1.59110e-03,1.93270e-04,-1.93270e-04
2.46655e-15,1.00000e+03,2.10660e-03,2.47610e-04,-2.47610e-04
2.19247e-15,1.00000e+03,2.62010e-03,3.02700e-04,-3.02700e-04
1.97326e-15,1.00000e+03,3.11590e-03,3.57620e-04,-3.57620e-04
9.86614e-16,1.00000e+03,6.47380e-03,6.31600e-04,-6.31600e-04
6.57740e-16,1.00000e+03,7.65900e-03,6.84120e-04,-6.84120e-04
4.93292e-16,1.00000e+03,7.86010e-03,6.76520e-04,-6.76520e-04
3.94652e-16,1.00000e+03,7.67140e-03,6.48250e-04,-6.48250e-04
3.28870e-16,1.00000e+03,7.33730e-03,6.13810e-04,-6.13810e-04
2.81896e-16,1.00000e+03,6.95990e-03,5.78860e-04,-5.78860e-04
2.46655e-16,1.00000e+03,6.58280e-03,5.45590e-04,-5.45590e-04
2.19247e-16,1.00000e+03,6.22390e-03,5.14790e-04,-5.14790e-04
1.97326e-16,1.00000e+03,5.88980e-03,4.86610e-04,-4.86610e-04
9.86614e-17,1.00000e+03,4.76980e-03,8.34850e-04,-8.34850e-04
6.57740e-17,1.00000e+03,3.53080e-03,6.13280e-04,-6.13280e-04
4.93292e-17,1.00000e+03,2.79790e-03,4.84390e-04,-4.84390e-04
3.94652e-17,1.00000e+03,2.31610e-03,4.00280e-04,-4.00280e-04
3.28870e-17,1.00000e+03,1.97560e-03,3.41100e-04,-3.41100e-04
2.81896e-17,1.00000e+03,1.72230e-03,2.97200e-04,-2.97200e-04
2.46655e-17,1.00000e+03,1.52650e-03,2.63320e-04,-2.63320e-04
2.19247e-17,1.00000e+03,1.37070e-03,2.36400e-04,-2.36400e-04
1.97326e-17,1.00000e+03,1.24380e-03,2.14480e-04,-2.14480e-04
9.86614e-18,1.00000e+03,6.14230e-04,1.48670e-04,-1.48670e-04
6.57740e-18,1.00000e+03,4.13410e-04,1.00030e-04,-1.00030e-04
4.93292e-18,1.00000e+03,3.11550e-04,7.53680e-05,-7.53680e-05
3.94652e-18,1.00000e+03,2.49960e-04,6.04620e-05,-6.04620e-05
3.28870e-18,1.00000e+03,2.08700e-04,5.04780e-05,-5.04780e-05
2.81896e-18,1.00000e+03,1.79130e-04,4.33240e-05,-4.33240e-05
2.46655e-18,1.00000e+03,1.56900e-04,3.79470e-05,-3.79470e-05
2.19247e-18,1.00000e+03,1.39580e-04,3.37570e-05,-3.37570e-05
1.97326e-18,1.00000e+03,1.25700e-04,3.04000e-05,-3.04000e-05
9.86614e-14,1.10000e+03,7.66790e-17,7.66790e-17,-7.66790e-17
6.57740e-14,1.10000e+03,2.04090e-12,2.04080e-12,-2.04080e-12
4.93292e-14,1.10000e+03,3.05960e-10,3.05830e-10,-3.05830e-10
3.94652e-14,1.10000e+03,5.88630e-09,5.87400e-09,-5.87400e-09
3.28870e-14,1.10000e+03,4.09900e-08,4.07390e-08,-4.07390e-08
2.81896e-14,1.10000e+03,1.60790e-07,1.58640e-07,-1.58640e-07
2.46655e-14,1.10000e+03,4.42700e-07,4.32000e-07,-4.32000e-07
2.19247e-14,1.10000e+03,9.66270e-07,9.28810e-07,-9.28810e-07
1.97326e-14,1.10000e+03,1.79790e-06,1.69510e-06,-1.69510e-06
9.86614e-15,1.10000e+03,3.57490e-05,2.11030e-05,-2.11030e-05
6.57740e-15,1.10000e+03,1.54640e-04,4.60460e-05,-4.60460e-05
4.93292e-15,1.10000e+03,3.99590e-04,7.49860e-05,-7.49860e-05
3.94652e-15,1.10000e+03,7.61730e-04,1.11710e-04,-1.11710e-04
3.28870e-15,1.10000e+03,1.20700e-03,1.55140e-04,-1.55140e-04
2.81896e-15,1.10000e+03,1.70000e-03,2.03040e-04,-2.03040e-04
2.46655e-15,1.10000e+03,2.21410e-03,2.53650e-04,-2.53650e-04
2.19247e-15,1.10000e+03,2.73370e-03,3.05940e-04,-3.05940e-04
1.97326e-15,1.10000e+03,3.25240e-03,3.60290e-04,-3.60290e-04
9.86614e-16,1.10000e+03,7.21580e-03,6.77370e-04,-6.77370e-04
6.57740e-16,1.10000e+03,8.57570e-03,7.30420e-04,-7.30420e-04
4.93292e-16,1.10000e+03,8.85760e-03,7.19580e-04,-7.19580e-04
3.94652e-16,1.10000e+03,8.70200e-03,6.89090e-04,-6.89090e-04
3.28870e-16,1.10000e+03,8.37210e-03,6.53340e-04,-6.53340e-04
2.81896e-16,1.10000e+03,7.98140e-03,6.17490e-04,-6.17490e-04
2.46655e-16,1.10000e+03,7.58070e-03,5.83470e-04,-5.83470e-04
2.19247e-16,1.10000e+03,7.19260e-03,5.51900e-04,-5.51900e-04
1.97326e-16,1.10000e+03,6.82650e-03,5.22900e-04,-5.22900e-04
9.86614e-17,1.10000e+03,3.81810e-03,7.74140e-04,-7.74140e-04
6.57740e-17,1.10000e+03,2.83600e-03,5.65680e-04,-5.65680e-04
4.93292e-17,1.10000e+03,2.25570e-03,4.46560e-04,-4.46560e-04
3.94652e-17,1.10000e+03,1.87280e-03,3.69350e-04,-3.69350e-04
3.28870e-17,1.10000e+03,1.60130e-03,3.15130e-04,-3.15130e-04
2.81896e-17,1.10000e+03,1.39860e-03,2.74920e-04,-2.74920e-04
2.46655e-17,1.10000e+03,1.24150e-03,2.43880e-04,-2.43880e-04
2.19247e-17,1.10000e+03,1.11620e-03,2.19180e-04,-2.19180e-04
1.97326e-17,1.10000e+03,1.01390e-03,1.99050e-04,-1.99050e-04
9.86614e-18,1.10000e+03,7.04620e-04,1.72160e-04,-1.72160e-04
6.57740e-18,1.10000e+03,4.75280e-04,1.16010e-04,-1.16010e-04
4.93292e-18,1.10000e+03,3.58560e-04,8.74810e-05,-8.74810e-05
3.94652e-18,1.10000e+03,2.87860e-04,7.02140e-05,-7.02140e-05
3.28870e-18,1.10000e+03,2.40450e-04,5.86400e-05,-5.86400e-05
2.81896e-18,1.10000e+03,2.06450e-04,5.03410e-05,-5.03410e-05
2.46655e-18,1.10000e+03,1.80870e-04,4.41000e-05,-4.41000e-05
2.19247e-18,1.10000e+03,1.60940e-04,3.92360e-05,-3.92360e-05
1.97326e-18,1.10000e+03,1.44960e-04,3.53380e-05,-3.53380e-05
